date,festival,product,category,price,units_sold,revenue
18-10-2024,Karva Chauth,Personalized Mug,Festival,1009.5,2826,2948163
18-10-2024,Karva Chauth,Photo Frame,Festival,470.8333333,376,174743
18-10-2024,Karva Chauth,Puja Thali,Festival,604.6363636,2908,1707465
18-10-2024,Karva Chauth,Ring,Festival,839,190,165788
18-10-2024,Karva Chauth,Saree,Festival,777.3571429,4641,3761967
18-10-2024,Karva Chauth,Soft Toy,Festival,493.25,503,224752
18-10-2024,Karva Chauth,Wall Hanging,Festival,800.4,376,290602
18-10-2024,Karva Chauth,Watch,Festival,954.8666667,4230,4272308
19-10-2024,Karva Chauth,Bracelet,Festival,833.5714286,2516,2044127
19-10-2024,Karva Chauth,Candles,Festival,577,491,245683
19-10-2024,Karva Chauth,Chocolates,Festival,996.6666667,2698,2753131
19-10-2024,Karva Chauth,Clutch Bag,Festival,624.8571429,408,267704
19-10-2024,Karva Chauth,Decor,Festival,597,476,303916
19-10-2024,Karva Chauth,Flowers,Festival,566.5,311,177777
19-10-2024,Karva Chauth,Gift Box,Festival,758.8571429,1791,1424080
19-10-2024,Karva Chauth,Handbag,Festival,521.1428571,512,292856
19-10-2024,Karva Chauth,Jewellery,Festival,704.7272727,3574,2484635
19-10-2024,Karva Chauth,Mehndi,Festival,879.3333333,2043,1950223
19-10-2024,Karva Chauth,Necklace,Festival,506.3333333,168,86581
19-10-2024,Karva Chauth,Perfume,Festival,863.125,3031,2480740
19-10-2024,Karva Chauth,Personalized Mug,Festival,1006.727273,3138,3034761
19-10-2024,Karva Chauth,Photo Frame,Festival,707.7142857,564,403442
19-10-2024,Karva Chauth,Puja Thali,Festival,891.1428571,2395,2037153
19-10-2024,Karva Chauth,Ring,Festival,677.4,427,293809
19-10-2024,Karva Chauth,Saree,Festival,923.1111111,3493,3194941
19-10-2024,Karva Chauth,Soft Toy,Festival,547.375,460,270411
19-10-2024,Karva Chauth,Wall Hanging,Festival,598.8571429,555,387204
19-10-2024,Karva Chauth,Watch,Festival,808,2880,2291079
20-10-2024,Karva Chauth,Bracelet,Festival,757.5555556,3044,2345754
20-10-2024,Karva Chauth,Candles,Festival,517.2857143,468,242050
20-10-2024,Karva Chauth,Chocolates,Festival,870.875,2493,2279602
20-10-2024,Karva Chauth,Clutch Bag,Festival,749.5,435,318869
20-10-2024,Karva Chauth,Decor,Festival,792.1666667,554,413921
20-10-2024,Karva Chauth,Flowers,Festival,782,442,368973
20-10-2024,Karva Chauth,Gift Box,Festival,1034.8,1729,1883833
20-10-2024,Karva Chauth,Handbag,Festival,595,566,316392
20-10-2024,Karva Chauth,Jewellery,Festival,907.7142857,2399,1923915
20-10-2024,Karva Chauth,Mehndi,Festival,1058.857143,1596,1650854
20-10-2024,Karva Chauth,Necklace,Festival,445.6,329,148328
20-10-2024,Karva Chauth,Perfume,Festival,737.9,2969,2127553
20-10-2024,Karva Chauth,Personalized Mug,Festival,924,2450,2287736
20-10-2024,Karva Chauth,Photo Frame,Festival,658.4285714,480,327440
20-10-2024,Karva Chauth,Puja Thali,Festival,804.7777778,3142,2525878
20-10-2024,Karva Chauth,Ring,Festival,755.5,395,299040
20-10-2024,Karva Chauth,Saree,Festival,864.6923077,4180,3602203
20-10-2024,Karva Chauth,Soft Toy,Festival,640.6666667,159,104280
20-10-2024,Karva Chauth,Wall Hanging,Festival,722.875,383,261139
20-10-2024,Karva Chauth,Watch,Festival,1054.461538,3593,3836872
21-10-2024,Karva Chauth,Bracelet,Festival,762,2054,1405765
21-10-2024,Karva Chauth,Candles,Festival,686.5,319,219622
21-10-2024,Karva Chauth,Chocolates,Festival,959.0909091,3161,3096365
21-10-2024,Karva Chauth,Clutch Bag,Festival,377,305,92866
21-10-2024,Karva Chauth,Decor,Festival,680.625,638,432869
21-10-2024,Karva Chauth,Flowers,Festival,575.6666667,243,148115
21-10-2024,Karva Chauth,Gift Box,Festival,809.2727273,3488,2899745
21-10-2024,Karva Chauth,Handbag,Festival,669.6666667,309,190428
21-10-2024,Karva Chauth,Jewellery,Festival,867.5714286,2398,2143383
21-10-2024,Karva Chauth,Mehndi,Festival,973.9166667,3522,3629673
21-10-2024,Karva Chauth,Necklace,Festival,704.4,379,258287
21-10-2024,Karva Chauth,Perfume,Festival,963.1428571,1996,1999020
21-10-2024,Karva Chauth,Personalized Mug,Festival,913,2060,1883314
21-10-2024,Karva Chauth,Photo Frame,Festival,698.6666667,254,158611
21-10-2024,Karva Chauth,Puja Thali,Festival,762.3846154,4130,2849622
21-10-2024,Karva Chauth,Ring,Festival,561.125,536,306804
21-10-2024,Karva Chauth,Saree,Festival,843.3846154,3783,3146236
21-10-2024,Karva Chauth,Soft Toy,Festival,752,273,207638
21-10-2024,Karva Chauth,Wall Hanging,Festival,430.3333333,234,114042
21-10-2024,Karva Chauth,Watch,Festival,676,2046,1384670
25-10-2024,Diwali,Candles,Festival,814.2,285,251140
25-10-2024,Diwali,Chocolates,Festival,910.4285714,1323,1204670
25-10-2024,Diwali,Coffee Mug,Festival,779,393,347067
25-10-2024,Diwali,Diyas,Festival,927.8181818,1836,1826056
25-10-2024,Diwali,Dry Fruits,Festival,547.3333333,221,118044
25-10-2024,Diwali,Firecrackers,Festival,754.75,2205,1727497
25-10-2024,Diwali,Gift Hamper,Festival,464.6666667,266,131642
25-10-2024,Diwali,Gift Vouchers,Festival,804.3571429,2399,1947023
25-10-2024,Diwali,Home Decor Set,Festival,783.8,352,269686
25-10-2024,Diwali,Indoor Plants,Festival,419.25,286,132759
25-10-2024,Diwali,Kitchen Set,Festival,565.25,331,179828
25-10-2024,Diwali,LED Lights,Festival,974.5,1863,1786958
25-10-2024,Diwali,Lamps,Festival,616.3333333,2768,1720142
25-10-2024,Diwali,Puja Thali,Festival,639.5,455,254499
25-10-2024,Diwali,Rangoli,Festival,752,170,131494
25-10-2024,Diwali,Smart Bulbs,Festival,916.3571429,2100,1913905
25-10-2024,Diwali,Smart Speakers,Festival,721.3333333,2758,1947970
25-10-2024,Diwali,Smart Watch,Festival,849,864,764290
25-10-2024,Diwali,Sweets Box,Festival,1068.75,1419,1516918
25-10-2024,Diwali,Wall Paintings,Festival,637.4,347,266442
26-10-2024,Diwali,Candles,Festival,342.6666667,243,82605
26-10-2024,Diwali,Chocolates,Festival,1006.222222,2210,2220107
26-10-2024,Diwali,Coffee Mug,Festival,727.1666667,486,365513
26-10-2024,Diwali,Diyas,Festival,702,2264,1610871
26-10-2024,Diwali,Dry Fruits,Festival,638.3333333,234,131893
26-10-2024,Diwali,Firecrackers,Festival,1033.615385,2734,2909006
26-10-2024,Diwali,Gift Hamper,Festival,746.8,443,312915
26-10-2024,Diwali,Gift Vouchers,Festival,980.6666667,2085,1962468
26-10-2024,Diwali,Home Decor Set,Festival,558.8333333,332,162520
26-10-2024,Diwali,Indoor Plants,Festival,466.1428571,417,186109
26-10-2024,Diwali,Kitchen Set,Festival,563,313,221604
26-10-2024,Diwali,LED Lights,Festival,948.8666667,3149,3086312
26-10-2024,Diwali,Lamps,Festival,752.6,727,503883
26-10-2024,Diwali,Puja Thali,Festival,580.8571429,540,291780
26-10-2024,Diwali,Rangoli,Festival,794.6666667,418,372934
26-10-2024,Diwali,Smart Bulbs,Festival,1171.916667,2795,3250329
26-10-2024,Diwali,Smart Speakers,Festival,976.7272727,2243,2282030
26-10-2024,Diwali,Smart Watch,Festival,918.7272727,2365,1924331
26-10-2024,Diwali,Sweets Box,Festival,967.2666667,3260,2916598
26-10-2024,Diwali,Wall Paintings,Festival,337,111,39603
27-10-2024,Diwali,Candles,Festival,433.7142857,339,186191
27-10-2024,Diwali,Chocolates,Festival,857.2857143,1384,1090906
27-10-2024,Diwali,Coffee Mug,Festival,759.5,230,185059
27-10-2024,Diwali,Diyas,Festival,942.8,2307,2179109
27-10-2024,Diwali,Dry Fruits,Festival,642.8,474,317766
27-10-2024,Diwali,Firecrackers,Festival,885.9285714,3175,2887927
27-10-2024,Diwali,Gift Hamper,Festival,705.25,253,167010
27-10-2024,Diwali,Gift Vouchers,Festival,1025.6,2339,2287247
27-10-2024,Diwali,Home Decor Set,Festival,541.25,636,340231
27-10-2024,Diwali,Indoor Plants,Festival,575.75,809,469070
27-10-2024,Diwali,Kitchen Set,Festival,617.875,497,362221
27-10-2024,Diwali,LED Lights,Festival,690,1036,753286
27-10-2024,Diwali,Lamps,Festival,801.2,1117,776341
27-10-2024,Diwali,Puja Thali,Festival,517.8,218,106535
27-10-2024,Diwali,Rangoli,Festival,589.3333333,309,191438
27-10-2024,Diwali,Smart Bulbs,Festival,931.2222222,1689,1583749
27-10-2024,Diwali,Smart Speakers,Festival,592.8,1261,700854
27-10-2024,Diwali,Smart Watch,Festival,980,2007,1841599
27-10-2024,Diwali,Sweets Box,Festival,889.625,2094,1757431
27-10-2024,Diwali,Wall Paintings,Festival,741.8,307,259324
28-10-2024,Diwali,Candles,Festival,865.625,657,567555
28-10-2024,Diwali,Chocolates,Festival,661.5,3663,2522296
28-10-2024,Diwali,Coffee Mug,Festival,645.75,480,266233
28-10-2024,Diwali,Diyas,Festival,832,2552,2089444
28-10-2024,Diwali,Dry Fruits,Festival,606,299,180372
28-10-2024,Diwali,Firecrackers,Festival,971.2,3675,3607272
28-10-2024,Diwali,Gift Hamper,Festival,718,234,167403
28-10-2024,Diwali,Gift Vouchers,Festival,703,1086,732445
28-10-2024,Diwali,Home Decor Set,Festival,761.625,552,371446
28-10-2024,Diwali,Indoor Plants,Festival,442.2,326,150104
28-10-2024,Diwali,Kitchen Set,Festival,714.5,265,170123
28-10-2024,Diwali,LED Lights,Festival,842.4,3887,3270770
28-10-2024,Diwali,Lamps,Festival,851.0909091,3216,2742586
28-10-2024,Diwali,Puja Thali,Festival,694.2857143,409,291954
28-10-2024,Diwali,Rangoli,Festival,568.6666667,309,168304
28-10-2024,Diwali,Smart Bulbs,Festival,988.6666667,1371,1440249
28-10-2024,Diwali,Smart Speakers,Festival,863.5714286,1568,1330173
28-10-2024,Diwali,Smart Watch,Festival,839.8333333,1620,1346154
28-10-2024,Diwali,Sweets Box,Festival,880.2,3630,2956830
28-10-2024,Diwali,Wall Paintings,Festival,752.3333333,428,323746
29-10-2024,Diwali,Candles,Festival,723.8571429,440,368783
29-10-2024,Diwali,Chocolates,Festival,919.8,1543,1328051
29-10-2024,Diwali,Coffee Mug,Festival,705.8333333,405,301860
29-10-2024,Diwali,Diyas,Festival,830.4166667,2895,2464115
29-10-2024,Diwali,Dry Fruits,Festival,491,356,190972
29-10-2024,Diwali,Firecrackers,Festival,919.0666667,3890,3523426
29-10-2024,Diwali,Gift Hamper,Festival,498.4,366,196431
29-10-2024,Diwali,Gift Vouchers,Festival,1017.181818,3111,2963498
29-10-2024,Diwali,Home Decor Set,Festival,459.5,391,155868
29-10-2024,Diwali,Indoor Plants,Festival,628.8571429,411,276727
29-10-2024,Diwali,Kitchen Set,Festival,645.3333333,231,148174
29-10-2024,Diwali,LED Lights,Festival,858.2,1626,1500178
29-10-2024,Diwali,Lamps,Festival,854.4,2612,2278782
29-10-2024,Diwali,Puja Thali,Festival,629,442,265523
29-10-2024,Diwali,Rangoli,Festival,760.5,565,408331
29-10-2024,Diwali,Smart Bulbs,Festival,755.1428571,1770,1480534
29-10-2024,Diwali,Smart Speakers,Festival,778.8,2298,1699468
29-10-2024,Diwali,Smart Watch,Festival,877.5,4178,3919158
29-10-2024,Diwali,Sweets Box,Festival,931.0833333,2825,2628141
29-10-2024,Diwali,Wall Paintings,Festival,673.375,530,296208
30-10-2024,Diwali,Candles,Festival,636.7142857,564,297254
30-10-2024,Diwali,Chocolates,Festival,855,2109,1892835
30-10-2024,Diwali,Coffee Mug,Festival,925.3333333,325,291846
30-10-2024,Diwali,Diyas,Festival,1033.4,1567,1628430
30-10-2024,Diwali,Dry Fruits,Festival,668.3333333,479,292546
30-10-2024,Diwali,Firecrackers,Festival,832.3333333,2424,2055414
30-10-2024,Diwali,Gift Hamper,Festival,569.1666667,200,117512
30-10-2024,Diwali,Gift Vouchers,Festival,895.3333333,1739,1418715
30-10-2024,Diwali,Home Decor Set,Festival,503.375,512,233861
30-10-2024,Diwali,Indoor Plants,Festival,763.625,507,373249
30-10-2024,Diwali,Kitchen Set,Festival,608,151,91514
30-10-2024,Diwali,LED Lights,Festival,851.4,1658,1450836
30-10-2024,Diwali,Lamps,Festival,739.8,2649,1817508
30-10-2024,Diwali,Puja Thali,Festival,669.5,510,332154
30-10-2024,Diwali,Rangoli,Festival,547.5,551,297397
30-10-2024,Diwali,Smart Bulbs,Festival,584,1279,929172
30-10-2024,Diwali,Smart Speakers,Festival,710.1428571,1753,1298718
30-10-2024,Diwali,Smart Watch,Festival,651.7777778,2688,1692299
30-10-2024,Diwali,Sweets Box,Festival,728.6666667,3558,2596255
30-10-2024,Diwali,Wall Paintings,Festival,363.5714286,479,163920
31-10-2024,Diwali,Candles,Festival,737.75,453,318712
31-10-2024,Diwali,Chocolates,Festival,857.2307692,3842,3199057
31-10-2024,Diwali,Coffee Mug,Festival,760.25,287,265834
31-10-2024,Diwali,Diyas,Festival,983.1333333,4374,4416186
31-10-2024,Diwali,Dry Fruits,Festival,628,428,310015
31-10-2024,Diwali,Firecrackers,Festival,895.6666667,3166,3184215
31-10-2024,Diwali,Gift Hamper,Festival,781.4285714,438,373069
31-10-2024,Diwali,Gift Vouchers,Festival,1021.75,1913,1961072
31-10-2024,Diwali,Home Decor Set,Festival,704.1428571,423,314315
31-10-2024,Diwali,Indoor Plants,Festival,543,568,291232
31-10-2024,Diwali,Kitchen Set,Festival,642.6,276,152292
31-10-2024,Diwali,LED Lights,Festival,976.1111111,2541,2444888
31-10-2024,Diwali,Lamps,Festival,1011.285714,1810,1851544
31-10-2024,Diwali,Puja Thali,Festival,431.75,546,225096
31-10-2024,Diwali,Rangoli,Festival,515.2,322,148804
31-10-2024,Diwali,Smart Bulbs,Festival,810.7333333,3999,3487018
31-10-2024,Diwali,Smart Speakers,Festival,899.7,2955,2506290
31-10-2024,Diwali,Smart Watch,Festival,855.7,2876,2467258
31-10-2024,Diwali,Sweets Box,Festival,928.8571429,2389,2286464
31-10-2024,Diwali,Wall Paintings,Festival,650.6666667,337,215235
01-11-2024,Diwali,Candles,Festival,840.5,188,162643
01-11-2024,Diwali,Chocolates,Festival,798.75,2486,1949361
01-11-2024,Diwali,Coffee Mug,Festival,756.3333333,180,121731
01-11-2024,Diwali,Diyas,Festival,885.5833333,3544,3051573
01-11-2024,Diwali,Dry Fruits,Festival,464.6,370,168999
01-11-2024,Diwali,Firecrackers,Festival,787,4569,3238885
01-11-2024,Diwali,Gift Hamper,Festival,745.5,300,215486
01-11-2024,Diwali,Gift Vouchers,Festival,820.4,2770,2262825
01-11-2024,Diwali,Home Decor Set,Festival,493.375,670,351443
01-11-2024,Diwali,Indoor Plants,Festival,509,313,139910
01-11-2024,Diwali,Kitchen Set,Festival,708.125,480,327507
01-11-2024,Diwali,LED Lights,Festival,961.4285714,2398,2292878
01-11-2024,Diwali,Lamps,Festival,824.6666667,3644,3017195
01-11-2024,Diwali,Puja Thali,Festival,1038,133,137750
01-11-2024,Diwali,Rangoli,Festival,417,234,95879
01-11-2024,Diwali,Smart Bulbs,Festival,827,2376,2158024
01-11-2024,Diwali,Smart Speakers,Festival,737.625,2409,2009840
01-11-2024,Diwali,Smart Watch,Festival,854.7857143,4684,3882308
01-11-2024,Diwali,Sweets Box,Festival,800.5,2668,2010668
01-11-2024,Diwali,Wall Paintings,Festival,556.1428571,498,330927
02-11-2024,Diwali,Candles,Festival,558.25,190,120852
02-11-2024,Diwali,Chocolates,Festival,842.7,2698,2291373
02-11-2024,Diwali,Coffee Mug,Festival,602.25,288,176647
02-11-2024,Diwali,Diyas,Festival,646.6,1415,756964
02-11-2024,Diwali,Dry Fruits,Festival,748.1666667,476,326185
02-11-2024,Diwali,Firecrackers,Festival,727.3636364,3117,2173961
02-11-2024,Diwali,Gift Hamper,Festival,736.5,349,262919
02-11-2024,Diwali,Gift Vouchers,Festival,889.1428571,4873,4354943
02-11-2024,Diwali,Home Decor Set,Festival,692,232,157406
02-11-2024,Diwali,Indoor Plants,Festival,595.8571429,320,190534
02-11-2024,Diwali,Kitchen Set,Festival,735.1428571,465,382870
02-11-2024,Diwali,LED Lights,Festival,954,3715,3487905
02-11-2024,Diwali,Lamps,Festival,942.375,2717,2511055
02-11-2024,Diwali,Puja Thali,Festival,569.8333333,408,258242
02-11-2024,Diwali,Rangoli,Festival,692.3333333,301,198351
02-11-2024,Diwali,Smart Bulbs,Festival,767.6666667,2761,1976970
02-11-2024,Diwali,Smart Speakers,Festival,830.5384615,4365,3817373
02-11-2024,Diwali,Smart Watch,Festival,840.1,3062,2573799
02-11-2024,Diwali,Sweets Box,Festival,868.1818182,2842,2477947
02-11-2024,Diwali,Wall Paintings,Festival,538.4,435,240726
18-12-2024,Christmas,Cake,Festival,1076.428571,1454,1566645
18-12-2024,Christmas,Candles,Festival,801.5,1869,1511799
18-12-2024,Christmas,Chocolates,Festival,1011,2473,2494229
18-12-2024,Christmas,Christmas Stocking,Festival,582.2,306,224274
18-12-2024,Christmas,Christmas Tree,Festival,750.8888889,1195,923741
18-12-2024,Christmas,Decor,Festival,452.2857143,439,221159
18-12-2024,Christmas,Gift Box,Festival,1025.333333,1783,1921318
18-12-2024,Christmas,Greeting Card,Festival,632.8,227,164230
18-12-2024,Christmas,Hanging Stars,Festival,677.6666667,188,133294
18-12-2024,Christmas,LED Lights,Festival,853.2857143,1526,1400079
18-12-2024,Christmas,Lights,Festival,586.8571429,620,372951
18-12-2024,Christmas,Mugs,Festival,731.1666667,459,346878
18-12-2024,Christmas,Ornaments,Festival,731.3571429,2593,1809998
18-12-2024,Christmas,Photo Frames,Festival,555,285,161090
18-12-2024,Christmas,Santa Dress,Festival,573.1818182,2172,1124966
18-12-2024,Christmas,Smart Lights,Festival,770.3,1936,1674641
18-12-2024,Christmas,Snow Globe,Festival,546,310,175928
18-12-2024,Christmas,Socks,Festival,195,210,44555
18-12-2024,Christmas,Stuffed Toys,Festival,690.2,1085,790470
18-12-2024,Christmas,Wine,Festival,721.25,331,229764
19-12-2024,Christmas,Cake,Festival,714.2,973,650714
19-12-2024,Christmas,Candles,Festival,948.7142857,1401,1211178
19-12-2024,Christmas,Chocolates,Festival,708.9090909,2229,1555248
19-12-2024,Christmas,Christmas Stocking,Festival,721.3333333,475,365200
19-12-2024,Christmas,Christmas Tree,Festival,756.8461538,2591,2046180
19-12-2024,Christmas,Decor,Festival,416.375,332,144007
19-12-2024,Christmas,Gift Box,Festival,978.6363636,2209,2018636
19-12-2024,Christmas,Greeting Card,Festival,675.25,373,256738
19-12-2024,Christmas,Hanging Stars,Festival,520,534,254861
19-12-2024,Christmas,LED Lights,Festival,694.4285714,2634,1956134
19-12-2024,Christmas,Lights,Festival,781.1428571,467,356385
19-12-2024,Christmas,Mugs,Festival,632,652,404250
19-12-2024,Christmas,Ornaments,Festival,714.8333333,1377,831390
19-12-2024,Christmas,Photo Frames,Festival,715.4285714,455,312949
19-12-2024,Christmas,Santa Dress,Festival,827.4,1926,1585299
19-12-2024,Christmas,Smart Lights,Festival,726,3662,2581410
19-12-2024,Christmas,Snow Globe,Festival,430,654,294234
19-12-2024,Christmas,Socks,Festival,863.25,444,380003
19-12-2024,Christmas,Stuffed Toys,Festival,1011.8,998,1034465
19-12-2024,Christmas,Wine,Festival,653.5,244,168230
20-12-2024,Christmas,Cake,Festival,799.3333333,1215,990242
20-12-2024,Christmas,Candles,Festival,733.8,1073,720647
20-12-2024,Christmas,Chocolates,Festival,926.6,2916,2672768
20-12-2024,Christmas,Christmas Stocking,Festival,288,255,68937
20-12-2024,Christmas,Christmas Tree,Festival,908.4666667,3138,2969662
20-12-2024,Christmas,Decor,Festival,545,185,109757
20-12-2024,Christmas,Gift Box,Festival,912.8571429,1360,1412752
20-12-2024,Christmas,Greeting Card,Festival,559,465,241174
20-12-2024,Christmas,Hanging Stars,Festival,545.8333333,330,189457
20-12-2024,Christmas,LED Lights,Festival,932.4615385,2609,2527578
20-12-2024,Christmas,Lights,Festival,475,488,237391
20-12-2024,Christmas,Mugs,Festival,466.8,295,147607
20-12-2024,Christmas,Ornaments,Festival,825.3333333,994,873333
20-12-2024,Christmas,Photo Frames,Festival,551,267,140688
20-12-2024,Christmas,Santa Dress,Festival,884.2142857,2926,2730527
20-12-2024,Christmas,Smart Lights,Festival,645.5714286,1575,1013201
20-12-2024,Christmas,Snow Globe,Festival,601.75,635,371085
20-12-2024,Christmas,Socks,Festival,743.8,352,247731
20-12-2024,Christmas,Stuffed Toys,Festival,761.8,880,619412
20-12-2024,Christmas,Wine,Festival,868.6,352,305900
21-12-2024,Christmas,Cake,Festival,841.5714286,1706,1426842
21-12-2024,Christmas,Candles,Festival,784,2299,1738903
21-12-2024,Christmas,Chocolates,Festival,908.1666667,2699,2526079
21-12-2024,Christmas,Christmas Stocking,Festival,743,291,207972
21-12-2024,Christmas,Christmas Tree,Festival,765.1111111,2328,1733728
21-12-2024,Christmas,Decor,Festival,702.6,315,232246
21-12-2024,Christmas,Gift Box,Festival,795.4444444,2463,2023561
21-12-2024,Christmas,Greeting Card,Festival,682.8571429,568,394380
21-12-2024,Christmas,Hanging Stars,Festival,529,330,179686
21-12-2024,Christmas,LED Lights,Festival,863.25,1892,1711808
21-12-2024,Christmas,Lights,Festival,789,244,217740
21-12-2024,Christmas,Mugs,Festival,697.6,302,219223
21-12-2024,Christmas,Ornaments,Festival,663.7272727,2730,1699611
21-12-2024,Christmas,Photo Frames,Festival,721,346,222609
21-12-2024,Christmas,Santa Dress,Festival,924.3636364,2658,2630348
21-12-2024,Christmas,Smart Lights,Festival,742.8461538,3425,2407888
21-12-2024,Christmas,Snow Globe,Festival,433.3333333,267,116148
21-12-2024,Christmas,Socks,Festival,493.7142857,500,236457
21-12-2024,Christmas,Stuffed Toys,Festival,855.4666667,3338,2787266
21-12-2024,Christmas,Wine,Festival,808.25,215,169141
22-12-2024,Christmas,Cake,Festival,945.4,2636,2649541
22-12-2024,Christmas,Candles,Festival,828.6,2400,2184856
22-12-2024,Christmas,Chocolates,Festival,822.5,3491,3194100
